,T,conversion,revenue,pre_exp_revenue,num_actions,trigger_dates,currency,country_of_origin,segment_1,segment_2,segment_3
5187,1,0,0.0,1397.612023110447,0,2022-01-02 03:41:00,USD,US,New,Usual,10+ transfers
5188,1,1,246.78121291679986,257.39645291266703,9,2022-01-02 16:31:00,GBP,UK,Old,Rare,10- transfers
5189,2,1,421.4418228186303,295.41293187794844,12,2022-01-12 21:35:00,EUR,USD,New,Active,10+ transfers
5190,2,1,204.88559032346848,256.27411927129975,9,2022-01-16 17:44:00,EUR,US,New,Active,10- transfers
5191,0,0,0.0,115.23412881682358,0,2022-01-14 15:00:00,EUR,US,Old,Usual,10- transfers
5192,0,0,0.0,1462.819349436204,0,2022-01-06 03:38:00,USD,USD,Old,Active,10+ transfers
5193,0,0,0.0,135.6237784920367,0,2022-01-04 20:34:00,GBP,USD,New,Rare,10+ transfers
5194,1,1,256.9479140214216,74.42939486375927,9,2022-01-20 00:58:00,GBP,UK,New,Active,10+ transfers
5195,2,0,0.0,433.84090417964165,0,2022-01-12 21:52:00,USD,US,Old,Active,10+ transfers
5196,1,0,0.0,400.8244078548257,0,2022-01-19 12:43:00,GBP,UK,Old,Active,10- transfers
5197,2,0,0.0,419.6466343980189,0,2022-01-20 17:46:00,USD,UK,New,Rare,10+ transfers
5198,1,0,0.0,473.80271060173584,0,2022-01-21 11:28:00,EUR,US,Old,Rare,10+ transfers
5199,2,1,1415.682912589298,1108.410225738999,8,2022-01-21 13:00:00,USD,USD,Old,Usual,10- transfers
5200,1,0,0.0,335.21543639945384,0,2022-01-04 15:00:00,GBP,US,Old,Usual,10- transfers
5201,0,0,0.0,163.33514724944453,0,2022-01-19 04:18:00,GBP,USD,Old,Active,10- transfers
5202,2,1,259.2073304788616,1061.063726323235,8,2022-01-18 01:01:00,EUR,USD,Old,Active,10+ transfers
5203,2,0,0.0,155.3098982243911,0,2022-01-11 06:05:00,EUR,UK,New,Rare,10- transfers
5204,2,1,1752.789121194506,688.124364534182,7,2022-01-05 00:50:00,USD,UK,Old,Rare,10- transfers
5205,0,1,157.3906426852961,246.60757024880783,10,2022-01-18 15:18:00,GBP,UK,New,Usual,10+ transfers
5206,2,0,0.0,142.28200937566316,0,2022-01-05 01:09:00,USD,UK,Old,Rare,10+ transfers
5207,2,1,261.26787287216814,636.7480845354081,12,2022-01-14 15:24:00,USD,US,Old,Usual,10+ transfers
5208,0,1,100.64945151526224,1060.0198879356426,6,2022-01-16 05:55:00,GBP,USD,Old,Rare,10+ transfers
5209,0,0,0.0,4103.075717252288,0,2022-01-21 15:02:00,USD,UK,New,Rare,10+ transfers
5210,2,0,0.0,189.7181718528381,0,2022-01-18 15:13:00,USD,UK,New,Rare,10- transfers
5211,2,0,0.0,947.3161193478304,0,2022-01-14 19:10:00,GBP,UK,New,Rare,10+ transfers
5212,0,0,0.0,1655.2217760135475,0,2022-01-12 10:53:00,USD,US,Old,Rare,10- transfers
5213,2,0,0.0,525.5081200937595,0,2022-01-07 15:37:00,USD,UK,New,Rare,10- transfers
5214,0,1,96.59699374231978,354.90608247240186,10,2022-01-11 23:43:00,USD,US,New,Rare,10- transfers
5215,1,0,0.0,132.31281303118396,0,2022-01-09 10:57:00,GBP,US,New,Rare,10- transfers
5216,0,1,136.21068041872533,1557.1116506721094,12,2022-01-10 18:35:00,EUR,USD,New,Active,10- transfers
5217,0,0,0.0,1008.449923421647,0,2022-01-15 04:21:00,GBP,USD,New,Rare,10- transfers
5218,2,0,0.0,450.64208626439995,0,2022-01-03 10:07:00,GBP,USD,New,Usual,10- transfers
5219,1,0,0.0,3135.827634489766,0,2022-01-01 21:36:00,USD,UK,Old,Rare,10- transfers
5220,2,1,314.9449567415634,507.82160897909364,8,2022-01-14 00:03:00,GBP,UK,New,Usual,10- transfers
5221,0,1,189.00575586733117,1428.4776596409229,10,2022-01-09 13:35:00,GBP,USD,Old,Rare,10- transfers
5222,0,0,0.0,4395.537834849512,0,2022-01-21 14:33:00,EUR,USD,Old,Active,10- transfers
5223,2,0,0.0,153.70600415985606,0,2022-01-06 01:13:00,EUR,UK,New,Usual,10+ transfers
5224,0,0,0.0,131.01199858241307,0,2022-01-20 10:27:00,USD,US,New,Rare,10- transfers
5225,1,0,0.0,255.4873603065311,0,2022-01-02 01:25:00,EUR,US,Old,Usual,10- transfers
5226,0,1,256.18789770940555,857.2425391375326,10,2022-01-07 00:30:00,USD,UK,Old,Rare,10+ transfers
5227,1,0,0.0,67.45587928256569,0,2022-01-16 15:10:00,USD,USD,New,Active,10+ transfers
5228,0,0,0.0,562.6455164601872,0,2022-01-19 00:16:00,EUR,UK,New,Active,10- transfers
5229,1,1,915.9488294606049,3182.9143536208076,6,2022-01-09 13:31:00,USD,US,New,Active,10+ transfers
5230,0,0,0.0,139.52810335659348,0,2022-01-19 02:21:00,USD,UK,New,Active,10+ transfers
5231,2,1,2743.1372086562924,176.60438705154786,5,2022-01-15 04:32:00,GBP,UK,Old,Usual,10- transfers
5232,0,1,1044.8353225793771,128.53609521424386,9,2022-01-14 22:10:00,GBP,US,Old,Usual,10+ transfers
5233,2,1,408.3045803317721,69.37994410255418,8,2022-01-12 11:17:00,EUR,US,New,Active,10+ transfers
5234,2,1,290.87650737235293,547.4202749993829,10,2022-01-05 15:06:00,EUR,US,New,Usual,10- transfers
5235,2,0,0.0,229.27646683643485,0,2022-01-18 00:59:00,GBP,US,New,Usual,10- transfers
5236,2,1,843.1720592422238,373.0059564972398,9,2022-01-04 10:28:00,EUR,USD,New,Active,10+ transfers
5237,2,0,0.0,1836.881855157904,0,2022-01-18 04:58:00,GBP,US,Old,Rare,10+ transfers
5238,1,1,44.62765928544256,842.6308120627461,7,2022-01-10 03:02:00,EUR,USD,New,Rare,10- transfers
5239,0,1,150.3026914343925,570.806132804323,11,2022-01-18 01:37:00,GBP,US,Old,Rare,10+ transfers
5240,2,1,227.90922027133294,230.9843597193784,4,2022-01-21 09:26:00,GBP,USD,New,Active,10- transfers
5241,2,0,0.0,705.6457416714653,0,2022-01-11 12:00:00,GBP,UK,New,Usual,10+ transfers
5242,2,0,0.0,560.7901869482761,0,2022-01-16 19:28:00,EUR,USD,New,Rare,10- transfers
5243,1,1,241.10486888722212,261.81570355441113,5,2022-01-03 21:08:00,EUR,USD,Old,Rare,10- transfers
5244,1,0,0.0,233.268021926975,0,2022-01-18 05:20:00,USD,US,New,Usual,10+ transfers
5245,0,1,50.7839090639888,555.2180627509849,8,2022-01-09 06:47:00,EUR,US,Old,Usual,10- transfers
5246,1,1,482.53164458334936,459.1711102339933,20,2022-01-22 00:38:00,USD,US,New,Usual,10- transfers
5247,2,1,194.01088109683212,658.1628172821249,12,2022-01-19 22:21:00,USD,US,New,Active,10+ transfers
5248,0,1,3174.232601224577,293.65524577721357,6,2022-01-08 09:53:00,EUR,US,New,Usual,10- transfers
5249,2,1,896.9777281795841,338.1549733616333,10,2022-01-16 13:07:00,GBP,US,Old,Rare,10- transfers
5250,2,0,0.0,1105.6409829503348,0,2022-01-06 10:42:00,GBP,US,Old,Active,10- transfers
5251,1,0,0.0,590.2858137667973,0,2022-01-19 11:26:00,USD,USD,New,Active,10+ transfers
5252,0,1,483.0687765264647,435.025171222166,8,2022-01-06 12:53:00,USD,US,New,Rare,10+ transfers
5253,0,1,1040.4700156188778,775.3735244528001,5,2022-01-09 09:02:00,GBP,UK,New,Active,10+ transfers
5254,0,0,0.0,126.18130611578056,0,2022-01-07 12:49:00,EUR,US,New,Usual,10- transfers
5255,0,1,60.24447617592894,410.2675767512931,9,2022-01-02 06:48:00,EUR,US,Old,Usual,10+ transfers
5256,2,1,878.757572191869,1660.1883343748132,6,2022-01-21 12:36:00,EUR,UK,Old,Active,10- transfers
5257,0,0,0.0,102.43642277837937,0,2022-01-10 13:29:00,GBP,UK,New,Rare,10- transfers
5258,0,1,94.13927715524113,535.585698447552,5,2022-01-08 20:24:00,EUR,US,Old,Active,10+ transfers
5259,2,0,0.0,364.9204861848136,0,2022-01-11 03:04:00,EUR,US,Old,Usual,10+ transfers
5260,2,1,124.10862091073997,581.7920203193394,6,2022-01-05 21:47:00,USD,UK,Old,Rare,10+ transfers
5261,1,0,0.0,228.9947021403241,0,2022-01-14 19:27:00,GBP,US,Old,Active,10+ transfers
5262,0,0,0.0,1004.5286090996304,0,2022-01-04 13:40:00,USD,USD,Old,Rare,10- transfers
5263,0,1,3784.53356635787,129.0985754608837,3,2022-01-06 16:10:00,GBP,UK,New,Rare,10+ transfers
5264,1,1,315.0560725798021,502.5242075513505,11,2022-01-21 15:11:00,USD,USD,Old,Rare,10- transfers
5265,1,0,0.0,698.8836165516736,0,2022-01-01 00:39:00,EUR,USD,Old,Rare,10+ transfers
5266,1,1,1202.8712983287303,468.3999988555737,10,2022-01-18 22:10:00,GBP,UK,New,Active,10- transfers
5267,2,1,273.7325343078922,443.44727505525776,12,2022-01-13 06:15:00,USD,UK,Old,Active,10- transfers
5268,0,0,0.0,1262.2481805370242,0,2022-01-15 15:12:00,EUR,UK,New,Usual,10+ transfers
5269,1,0,0.0,344.76884056016826,0,2022-01-11 14:29:00,EUR,USD,Old,Active,10- transfers
5270,0,0,0.0,234.95669803748194,0,2022-01-11 05:25:00,GBP,US,Old,Rare,10- transfers
5271,2,1,429.8187688208169,1059.267912937701,9,2022-01-01 18:00:00,EUR,USD,New,Usual,10- transfers
5272,0,0,0.0,664.0426131520812,0,2022-01-09 13:40:00,USD,USD,Old,Usual,10+ transfers
5273,2,0,0.0,205.80514116891337,0,2022-01-17 23:07:00,EUR,US,New,Rare,10+ transfers
5274,0,1,152.03091080641082,984.5230511986229,9,2022-01-17 08:55:00,GBP,UK,Old,Usual,10+ transfers
5275,1,0,0.0,1880.7528325902872,0,2022-01-15 21:01:00,GBP,USD,New,Usual,10+ transfers
5276,0,1,175.76037680123275,1284.000619915636,3,2022-01-11 15:53:00,EUR,UK,Old,Active,10- transfers
5277,1,0,0.0,50.074586503796326,0,2022-01-01 22:09:00,EUR,USD,New,Active,10+ transfers
5278,2,0,0.0,4298.867344983712,0,2022-01-02 17:57:00,GBP,USD,Old,Active,10- transfers
5279,0,1,996.5290013357281,219.7254186631329,10,2022-01-11 19:48:00,EUR,UK,Old,Active,10- transfers
5280,0,1,109.00118405978408,367.17947539030683,9,2022-01-18 13:50:00,EUR,US,Old,Rare,10+ transfers
5281,1,1,490.83124236936123,736.1687830566027,6,2022-01-09 16:23:00,EUR,UK,Old,Usual,10- transfers
5282,2,1,198.00358647243166,399.06955796240953,8,2022-01-14 07:41:00,EUR,USD,Old,Active,10+ transfers
5283,0,1,139.9694343429676,1631.684051316266,6,2022-01-17 14:29:00,GBP,USD,Old,Rare,10+ transfers
5284,1,1,253.15363771378645,656.0611584062767,6,2022-01-15 10:52:00,USD,USD,New,Active,10- transfers
5285,2,1,3449.4412552561726,357.90620893113174,5,2022-01-17 21:05:00,USD,USD,New,Usual,10- transfers
5286,1,0,0.0,310.9609369994671,0,2022-01-05 20:35:00,USD,US,Old,Usual,10- transfers
5287,0,0,0.0,785.5650802912862,0,2022-01-18 23:48:00,GBP,USD,New,Usual,10- transfers
5288,0,1,309.0400105796489,1699.104919735242,0,2022-01-09 23:39:00,GBP,UK,New,Rare,10+ transfers
5289,2,0,0.0,165.92206695463173,0,2022-01-04 22:27:00,EUR,US,Old,Rare,10- transfers
5290,1,0,0.0,727.0992794900749,0,2022-01-19 08:38:00,GBP,USD,Old,Usual,10+ transfers
5291,0,1,299.1663990453887,590.8327769028587,11,2022-01-15 13:53:00,GBP,UK,New,Usual,10+ transfers
5292,2,1,1798.63908227005,384.9126800029082,8,2022-01-07 14:49:00,GBP,UK,Old,Active,10+ transfers
5293,1,1,1011.8981419560008,513.795780578017,7,2022-01-15 08:02:00,EUR,USD,New,Usual,10- transfers
5294,1,1,261.73864008377234,1955.9882832304377,7,2022-01-14 01:08:00,EUR,UK,Old,Active,10- transfers
5295,2,1,89.21144543413725,400.77745982383937,10,2022-01-02 09:41:00,USD,UK,New,Rare,10+ transfers
5296,0,0,0.0,3090.4972682973307,0,2022-01-06 11:58:00,USD,US,Old,Rare,10- transfers
5297,2,1,751.5234241484972,662.1615535683087,11,2022-01-19 20:12:00,GBP,UK,New,Active,10- transfers
5298,1,0,0.0,608.7936152567776,0,2022-01-17 00:27:00,USD,USD,Old,Usual,10+ transfers
5299,0,1,1135.4289873316561,264.27349770329124,9,2022-01-04 18:00:00,USD,US,New,Rare,10+ transfers
5300,0,1,414.64696260147656,616.3857423763607,6,2022-01-01 05:42:00,EUR,UK,Old,Active,10- transfers
5301,2,0,0.0,133.91416834330303,0,2022-01-13 07:58:00,USD,UK,New,Rare,10+ transfers
5302,0,0,0.0,527.5874484464853,0,2022-01-13 15:34:00,USD,UK,Old,Rare,10+ transfers
5303,1,0,0.0,923.8460274050725,0,2022-01-05 22:45:00,EUR,US,Old,Usual,10+ transfers
5304,1,0,0.0,574.8737536199089,0,2022-01-13 17:29:00,EUR,US,New,Active,10+ transfers
5305,0,0,0.0,313.35209273374335,0,2022-01-13 16:43:00,USD,USD,New,Rare,10+ transfers
5306,1,1,951.1576917159155,1242.338377918345,8,2022-01-14 13:40:00,USD,US,Old,Active,10- transfers
5307,2,0,0.0,104.47824382863793,0,2022-01-02 02:57:00,USD,USD,New,Active,10+ transfers
5308,0,0,0.0,1071.0509253834346,0,2022-01-17 15:49:00,EUR,US,Old,Active,10- transfers
5309,2,0,0.0,233.02768888080928,0,2022-01-19 06:49:00,GBP,USD,New,Rare,10+ transfers
5310,1,1,268.2409524917193,1659.3928050076354,9,2022-01-10 20:27:00,EUR,UK,New,Rare,10- transfers
5311,2,0,0.0,186.79408867625918,0,2022-01-18 12:41:00,GBP,US,New,Rare,10+ transfers
5312,1,1,728.0836624588223,564.8947211763011,9,2022-01-12 23:53:00,EUR,USD,New,Active,10+ transfers
5313,2,0,0.0,301.4496587410186,0,2022-01-20 20:32:00,EUR,USD,New,Rare,10+ transfers
5314,0,0,0.0,234.7512064720014,0,2022-01-12 23:58:00,GBP,USD,Old,Rare,10- transfers
5315,0,1,123.93157023376,478.0565966586214,7,2022-01-06 11:12:00,USD,US,Old,Active,10+ transfers
5316,2,0,0.0,101.51045573946286,0,2022-01-05 23:04:00,USD,UK,New,Rare,10- transfers
5317,2,0,0.0,752.378115376585,0,2022-01-07 23:56:00,EUR,UK,Old,Usual,10+ transfers
5318,2,0,0.0,413.52633589963983,0,2022-01-07 10:06:00,USD,USD,New,Rare,10- transfers
5319,1,1,846.932534285903,398.5284323524513,5,2022-01-21 23:35:00,USD,USD,New,Rare,10- transfers
5320,1,0,0.0,646.8924180255344,0,2022-01-06 04:07:00,EUR,US,New,Active,10- transfers
5321,2,0,0.0,227.41493876351345,0,2022-01-16 13:34:00,USD,USD,Old,Active,10+ transfers
5322,1,1,278.81349615448136,150.86253136653463,8,2022-01-15 10:47:00,GBP,USD,Old,Active,10- transfers
5323,2,1,1154.1376298006514,1031.1623567921654,11,2022-01-17 09:13:00,USD,UK,New,Active,10- transfers
5324,0,0,0.0,89.58504814801157,0,2022-01-11 23:49:00,GBP,US,Old,Active,10- transfers
5325,2,1,864.3215909916933,176.43707835716833,6,2022-01-13 13:29:00,GBP,US,Old,Active,10- transfers
5326,1,0,0.0,364.4229871646363,0,2022-01-01 12:21:00,EUR,UK,New,Rare,10+ transfers
5327,0,1,626.7381735895373,138.8893281000327,17,2022-01-05 10:29:00,USD,UK,New,Active,10- transfers
5328,2,0,0.0,3163.380874021052,0,2022-01-02 05:57:00,GBP,UK,New,Usual,10- transfers
5329,0,0,0.0,296.50773635656213,0,2022-01-20 23:43:00,GBP,USD,Old,Usual,10+ transfers
5330,1,1,123.10303946281174,173.77177685097197,9,2022-01-15 23:40:00,USD,UK,New,Active,10- transfers
5331,1,0,0.0,394.64211694862706,0,2022-01-02 23:04:00,GBP,USD,New,Rare,10- transfers
5332,0,0,0.0,711.9259721859751,0,2022-01-21 08:12:00,USD,UK,New,Usual,10- transfers
5333,0,1,1249.7676502107986,142.77110573068566,8,2022-01-17 17:38:00,USD,US,Old,Usual,10- transfers
5334,0,0,0.0,298.5047154156736,0,2022-01-16 15:29:00,EUR,UK,Old,Usual,10- transfers
5335,0,0,0.0,237.36232284973275,0,2022-01-21 00:03:00,EUR,UK,Old,Active,10+ transfers
5336,1,1,1042.4410171981694,322.94512048409865,11,2022-01-21 05:40:00,USD,USD,New,Active,10+ transfers
5337,0,0,0.0,1016.2328259039303,0,2022-01-01 23:00:00,USD,UK,New,Active,10+ transfers
5338,2,0,0.0,1898.2432965596408,0,2022-01-20 12:46:00,GBP,US,Old,Usual,10- transfers
5339,1,1,171.84548221499358,203.19361579054132,11,2022-01-19 18:55:00,EUR,UK,New,Active,10- transfers
5340,0,0,0.0,871.856524448213,0,2022-01-04 14:03:00,GBP,USD,Old,Usual,10- transfers
5341,1,0,0.0,435.80721771574605,0,2022-01-04 11:30:00,GBP,UK,New,Rare,10+ transfers
5342,2,1,334.18625807079064,498.1797240558076,7,2022-01-18 00:59:00,GBP,US,New,Rare,10+ transfers
5343,1,0,0.0,286.13810201431033,0,2022-01-14 00:06:00,EUR,US,Old,Usual,10+ transfers
5344,2,1,597.788955855056,162.74886602914265,7,2022-01-01 22:18:00,USD,UK,New,Active,10- transfers
5345,1,1,307.4985562829973,391.3747446986833,8,2022-01-11 16:12:00,USD,USD,Old,Usual,10- transfers
5346,2,0,0.0,2842.9608768239186,0,2022-01-11 15:11:00,USD,US,Old,Usual,10+ transfers
5347,2,1,246.8455889119455,206.314903636118,11,2022-01-17 22:33:00,USD,US,New,Rare,10+ transfers
5348,0,1,1512.0076765440594,351.4322160228247,10,2022-01-19 07:09:00,GBP,US,Old,Usual,10+ transfers
5349,0,0,0.0,347.4415126212913,0,2022-01-20 01:00:00,GBP,US,Old,Active,10- transfers
5350,0,1,699.0580231367642,357.89158548241403,11,2022-01-13 10:50:00,GBP,USD,Old,Usual,10- transfers
5351,1,0,0.0,403.9835338617485,0,2022-01-12 05:11:00,GBP,US,Old,Rare,10- transfers
5352,0,1,166.88753749895406,1077.8626219514695,6,2022-01-18 14:12:00,USD,USD,New,Usual,10- transfers
5353,2,1,557.2108884353394,2450.407101507403,4,2022-01-16 05:41:00,GBP,US,Old,Usual,10+ transfers
5354,2,1,1240.1161114253168,83.18488857175485,2,2022-01-03 00:52:00,GBP,USD,New,Rare,10- transfers
5355,1,1,1073.0024939841248,730.3964299283683,12,2022-01-09 04:43:00,GBP,US,New,Rare,10+ transfers
5356,1,0,0.0,84.04236861930343,0,2022-01-13 11:18:00,USD,UK,New,Rare,10+ transfers
5357,2,1,513.6848045295765,331.0355956280633,9,2022-01-18 21:08:00,EUR,UK,New,Usual,10+ transfers
5358,1,0,0.0,363.7617073612617,0,2022-01-20 21:41:00,GBP,USD,New,Rare,10+ transfers
5359,0,0,0.0,508.74953431143587,0,2022-01-01 05:25:00,EUR,UK,New,Usual,10+ transfers
5360,2,1,445.6923046244289,143.3953253103401,8,2022-01-12 22:56:00,GBP,US,New,Usual,10+ transfers
5361,2,0,0.0,1103.8339654188835,0,2022-01-05 11:47:00,USD,UK,Old,Usual,10+ transfers
5362,1,0,0.0,178.79040082165443,0,2022-01-03 17:33:00,USD,US,Old,Active,10- transfers
5363,2,0,0.0,240.8031605929862,0,2022-01-13 06:36:00,GBP,UK,New,Rare,10- transfers
5364,2,0,0.0,1012.7096932240785,0,2022-01-09 05:02:00,USD,US,New,Active,10+ transfers
5365,0,1,173.42940295490348,137.57765377409265,7,2022-01-03 21:23:00,USD,UK,Old,Active,10- transfers
5366,0,0,0.0,118.42291094992473,0,2022-01-01 17:09:00,EUR,UK,Old,Rare,10+ transfers
5367,2,1,764.6087296626359,375.48911988628385,9,2022-01-10 01:26:00,USD,UK,Old,Active,10- transfers
5368,0,1,343.0384354929102,213.45498322258481,8,2022-01-19 00:58:00,GBP,US,Old,Active,10+ transfers
5369,2,0,0.0,1593.3452261717623,0,2022-01-13 11:58:00,USD,USD,Old,Rare,10- transfers
5370,1,0,0.0,592.8993237438459,0,2022-01-19 22:02:00,USD,UK,New,Rare,10+ transfers
5371,0,1,115.8128374936049,495.5846713707947,5,2022-01-09 08:44:00,USD,USD,New,Active,10+ transfers
5372,1,0,0.0,143.42957911806684,0,2022-01-18 02:48:00,GBP,US,Old,Active,10+ transfers
5373,0,0,0.0,642.5115042163499,0,2022-01-15 01:54:00,USD,USD,New,Active,10- transfers
5374,2,0,0.0,68.7049620582613,0,2022-01-01 07:13:00,EUR,UK,Old,Active,10- transfers
5375,1,1,237.14852986237653,77.74814400484695,6,2022-01-18 03:23:00,GBP,UK,New,Usual,10- transfers
5376,1,1,159.45297721873087,343.9487120550311,14,2022-01-12 17:11:00,EUR,UK,Old,Active,10- transfers
5377,2,0,0.0,507.5864446486035,0,2022-01-12 03:44:00,USD,US,New,Usual,10+ transfers
5378,1,1,591.4527096406867,2381.299252438204,10,2022-01-14 09:58:00,EUR,UK,Old,Active,10+ transfers
5379,0,1,634.8930857676933,532.731049874755,7,2022-01-09 21:54:00,GBP,UK,Old,Rare,10- transfers
5380,2,1,380.7443348274754,3959.388630150539,7,2022-01-17 15:00:00,EUR,US,New,Active,10+ transfers
5381,2,1,493.11218029838557,223.80032599299528,10,2022-01-17 00:39:00,USD,US,New,Usual,10- transfers
5382,0,0,0.0,275.47085386736524,0,2022-01-03 06:43:00,EUR,UK,Old,Usual,10- transfers
5383,0,0,0.0,187.43396214384103,0,2022-01-12 08:43:00,EUR,US,New,Rare,10- transfers
5384,0,1,554.1363310059961,361.9227525886171,10,2022-01-17 20:46:00,GBP,US,New,Active,10- transfers
5385,1,0,0.0,635.5639284092146,0,2022-01-16 08:10:00,EUR,UK,New,Rare,10+ transfers
5386,0,1,174.16122426566608,161.02658141128106,6,2022-01-05 01:17:00,GBP,UK,Old,Rare,10- transfers
5387,0,1,1706.9278846966567,470.00874769030713,7,2022-01-18 05:48:00,EUR,US,New,Rare,10+ transfers
5388,0,0,0.0,202.5085148357366,0,2022-01-08 02:02:00,GBP,USD,New,Active,10+ transfers
5389,0,1,601.2222447227464,354.9895092095373,10,2022-01-17 20:00:00,GBP,US,New,Active,10- transfers
5390,0,0,0.0,3305.1984363388538,0,2022-01-12 13:06:00,EUR,UK,Old,Rare,10- transfers
5391,1,0,0.0,875.8918320661123,0,2022-01-07 20:47:00,USD,UK,New,Usual,10- transfers
5392,2,1,222.12548372487245,298.65494490987754,6,2022-01-20 12:25:00,EUR,US,Old,Rare,10- transfers
5393,2,0,0.0,705.4718493405603,0,2022-01-08 14:58:00,USD,US,Old,Active,10+ transfers
5394,2,0,0.0,801.819012850864,0,2022-01-03 13:10:00,GBP,USD,New,Rare,10- transfers
5395,1,1,53.91965694063063,126.17005144862942,8,2022-01-02 13:42:00,GBP,UK,New,Usual,10- transfers
5396,2,1,559.4635089762576,612.2899132968831,9,2022-01-07 20:28:00,GBP,UK,Old,Usual,10+ transfers
5397,0,0,0.0,192.83640422495873,0,2022-01-12 17:32:00,USD,UK,Old,Rare,10- transfers
5398,2,0,0.0,219.65895932544362,0,2022-01-10 00:16:00,USD,USD,Old,Active,10- transfers
5399,0,0,0.0,288.76287494867313,0,2022-01-17 05:17:00,GBP,US,Old,Rare,10+ transfers
5400,0,1,160.08249214575616,98.64649699444524,8,2022-01-03 16:32:00,GBP,USD,Old,Active,10- transfers
5401,2,0,0.0,878.4491301240109,0,2022-01-16 05:00:00,EUR,USD,Old,Active,10+ transfers
5402,0,1,257.12601485228925,1796.3484971681007,9,2022-01-11 05:50:00,GBP,UK,New,Active,10+ transfers
5403,1,1,321.433636684975,323.17666352471167,8,2022-01-19 00:17:00,USD,USD,Old,Active,10+ transfers
5404,0,0,0.0,289.5355988918241,0,2022-01-04 04:14:00,EUR,UK,New,Usual,10+ transfers
5405,2,0,0.0,113.25775401504949,0,2022-01-04 15:24:00,EUR,UK,Old,Usual,10+ transfers
5406,1,0,0.0,411.3251351027805,0,2022-01-01 21:42:00,GBP,USD,Old,Rare,10- transfers
5407,2,0,0.0,891.6240789523868,0,2022-01-08 13:41:00,USD,US,Old,Rare,10- transfers
5408,0,0,0.0,303.89840653490614,0,2022-01-02 03:32:00,EUR,USD,Old,Active,10- transfers
5409,1,1,236.419036763301,198.54505354654935,6,2022-01-15 15:46:00,EUR,USD,New,Rare,10- transfers
5410,1,1,244.1179439461451,589.8999022449952,4,2022-01-05 12:48:00,EUR,US,Old,Usual,10+ transfers
5411,2,0,0.0,1441.1136478292854,0,2022-01-04 20:44:00,USD,UK,New,Usual,10- transfers
5412,2,1,435.23453280430084,397.6621669428202,7,2022-01-09 00:46:00,GBP,UK,New,Rare,10+ transfers
5413,2,0,0.0,508.4126499114965,0,2022-01-10 10:27:00,GBP,UK,Old,Usual,10+ transfers
5414,1,0,0.0,44.119369093076024,0,2022-01-10 07:00:00,USD,US,New,Active,10- transfers
5415,1,0,0.0,2120.809537615014,0,2022-01-14 22:33:00,USD,UK,Old,Rare,10+ transfers
5416,1,1,1266.0113594193092,353.6029737864254,6,2022-01-19 17:24:00,GBP,US,Old,Rare,10- transfers
5417,2,0,0.0,338.4223313104705,0,2022-01-21 19:30:00,USD,USD,New,Active,10+ transfers
5418,1,0,0.0,956.1327423095285,0,2022-01-07 17:25:00,GBP,US,New,Rare,10- transfers
5419,0,0,0.0,676.4636550778337,0,2022-01-04 10:00:00,EUR,US,Old,Usual,10- transfers
5420,1,0,0.0,59.88033203385615,0,2022-01-19 15:03:00,GBP,UK,Old,Rare,10- transfers
5421,1,1,160.16265116534706,116.95890707529873,13,2022-01-14 19:09:00,GBP,USD,Old,Usual,10- transfers
5422,2,0,0.0,1819.0248891709753,0,2022-01-15 04:29:00,GBP,UK,Old,Active,10+ transfers
5423,1,0,0.0,2914.5525503638964,0,2022-01-05 04:43:00,EUR,US,Old,Usual,10- transfers
5424,0,1,1939.9183005373175,200.70574278082233,9,2022-01-17 03:49:00,GBP,UK,Old,Usual,10- transfers
5425,0,0,0.0,1225.928261019797,0,2022-01-16 22:25:00,GBP,UK,Old,Rare,10+ transfers
5426,0,0,0.0,563.0398209089509,0,2022-01-01 22:38:00,GBP,US,Old,Usual,10+ transfers
5427,0,0,0.0,793.4383040082298,0,2022-01-02 15:36:00,USD,USD,New,Rare,10+ transfers
